¬˜∑Æπ¯»£,Ω¬¬˜Ω√∞£,Ω¬¬˜X¡¬«•,Ω¬¬˜Y¡¬«•,ø‰¿œ,≥Øææ
zixghz,2023-07-06 06:09:40,127.37950362,36.36208634,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 06:30:32,127.39470552,36.31578272,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 06:51:51,127.38003373,36.31238694,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 07:21:36,127.32054814,36.37217216,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 07:37:17,127.31715044,36.3747028,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 07:50:47,127.30167693,36.35852782,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 08:18:42,127.33901817,36.29227709,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 08:37:25,127.32973824,36.29740318,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 09:12:39,127.3647696,36.29916652,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 09:51:24,127.40677191,36.33966325,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 10:11:55,127.40097892,36.31471123,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 10:29:32,127.38221352,36.30366193,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 11:25:25,127.37782615,36.32107781,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 11:39:22,127.398986,36.32861683,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 12:05:40,127.43201814,36.36154333,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 12:22:30,127.44157565,36.35675291,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 13:01:32,127.3348347,36.29525949,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 13:25:45,127.40035293,36.3175512,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 13:44:59,127.42551501,36.34891108,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 13:59:35,127.43470546,36.36814015,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 14:16:23,127.43199106,36.36153831,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 14:27:22,127.42731705,36.35130267,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 14:50:56,127.38761759,36.34902635,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 15:14:17,127.39374109,36.32296054,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 15:25:56,127.40259136,36.31337246,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 15:50:39,127.42428833,36.35033732,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 16:03:25,127.4009867,36.34841226,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 16:30:52,127.38707255,36.35128932,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 16:51:23,127.38770126,36.31789902,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 18:13:08,127.41629547,36.34624692,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 18:39:01,127.38626247,36.42021398,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 19:13:56,127.38908803,36.35128391,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 19:28:22,127.37954519,36.3681233,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 19:59:23,127.39626351,36.34803049,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 20:48:47,127.38685692,36.33642966,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 21:07:20,127.36471955,36.3519805,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 21:29:28,127.3771831,36.3517741,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 21:42:02,127.38672824,36.35055455,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 22:06:03,127.31276041,36.39165604,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 22:19:52,127.35262824,36.35798935,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 23:18:18,127.35077032,36.30581896,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 23:40:39,127.42995889,36.3275014,Thursday,ø¬»Â∏≤
zixghz,2023-07-06 23:48:06,127.41110769,36.32205828,Thursday,ø¬»Â∏≤
zixghz,2023-07-07 00:04:38,127.37543367,36.33894493,Friday,ø¬»Â∏≤
zixghz,2023-07-07 00:17:02,127.34171879,36.34553527,Friday,ø¬»Â∏≤
zixghz,2023-07-07 00:31:00,127.34337435,36.35855312,Friday,ø¬»Â∏≤
zixghz,2023-07-07 00:40:54,127.34815594,36.35869211,Friday,ø¬»Â∏≤
zixghz,2023-07-07 00:52:40,127.34484978,36.35266549,Friday,ø¬»Â∏≤
zixghz,2023-07-07 01:05:58,127.38811269,36.34071382,Friday,ø¬»Â∏≤
zixghz,2023-07-07 01:12:26,127.37541225,36.34104724,Friday,ø¬»Â∏≤
zixghz,2023-07-07 01:28:07,127.39801539,36.32558066,Friday,ø¬»Â∏≤
zixghz,2023-07-07 01:48:05,127.38796588,36.35128389,Friday,ø¬»Â∏≤
zixghz,2023-07-07 02:22:28,127.37752337,36.34976529,Friday,ø¬»Â∏≤
zixghz,2023-07-07 02:56:52,127.37751287,36.34974662,Friday,ø¬»Â∏≤
zixghz,2023-07-07 03:12:47,127.3448141,36.3591864,Friday,ø¬»Â∏≤
zixghz,2023-07-07 03:39:38,127.37752268,36.34976406,Friday,ø¬»Â∏≤
zixghz,2023-07-07 04:06:55,127.37702734,36.33586997,Friday,ø¬»Â∏≤
zixghz,2023-07-07 04:26:37,127.39868677,36.32280282,Friday,ø¬»Â∏≤
zixghz,2023-07-07 05:31:53,127.39848755,36.3512571,Friday,ø¬»Â∏≤
zixghz,2023-07-07 05:43:44,127.37884421,36.3518581,Friday,ø¬»Â∏≤
zixghz,2023-07-07 05:53:08,127.34178111,36.35473737,Friday,ø¬»Â∏≤
zixghz,2023-07-07 06:24:26,127.38736401,36.30438807,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 06:42:03,127.39488346,36.34133644,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 07:03:18,127.42135098,36.32881316,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 07:30:27,127.36764562,36.33226927,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 07:44:52,127.38054842,36.3520773,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 08:13:48,127.39257823,36.37574769,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 08:36:00,127.39022781,36.35406703,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 08:50:09,127.37808974,36.36672166,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 09:00:18,127.37421673,36.34511217,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 09:10:24,127.38725807,36.34283733,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 09:18:05,127.37746121,36.34853637,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 09:41:49,127.33664672,36.37035838,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 09:55:24,127.33808839,36.35170666,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 10:06:24,127.3401477,36.3331269,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 11:16:57,127.38323058,36.32422464,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 11:30:26,127.3921307,36.33741455,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 11:59:45,127.3837173,36.31157916,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 12:29:56,127.46592643,36.32464088,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 12:42:50,127.45723503,36.33729506,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 13:12:29,127.42901862,36.3574832,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 13:23:17,127.43708704,36.35243027,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 13:36:47,127.41433359,36.35904012,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 14:07:39,127.41392178,36.32727635,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 14:21:28,127.43468486,36.32758462,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 14:36:20,127.4311149,36.34727393,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 14:59:26,127.42360766,36.34906073,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 15:15:59,127.42626032,36.36027968,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 16:02:38,127.31550755,36.36333794,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 16:32:19,127.37894863,36.35201578,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 16:48:57,127.37748827,36.33516185,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 17:08:31,127.38228317,36.33313913,Friday,∫∏≈Î ∫Ò
zixghz,2023-07-07 18:31:34,127.41867173,36.33995574,Friday,Ω« ∫Ò
zixghz,2023-07-07 18:44:49,127.42679141,36.32708454,Friday,Ω« ∫Ò
zixghz,2023-07-07 18:54:42,127.43931484,36.31829846,Friday,Ω« ∫Ò
zixghz,2023-07-07 19:09:41,127.43287592,36.33190369,Friday,Ω« ∫Ò
zixghz,2023-07-07 19:32:13,127.39180934,36.35596761,Friday,Ω« ∫Ò
zixghz,2023-07-07 19:48:09,127.37044165,36.35106959,Friday,Ω« ∫Ò
zixghz,2023-07-07 19:55:35,127.37947037,36.35322277,Friday,Ω« ∫Ò
zixghz,2023-07-07 20:02:22,127.39049538,36.36220495,Friday,Ω« ∫Ò
zixghz,2023-07-07 20:17:20,127.38237013,36.37428193,Friday,Ω« ∫Ò
zixghz,2023-07-07 20:35:01,127.36823515,36.34954026,Friday,Ω« ∫Ò
zixghz,2023-07-07 20:45:33,127.38672826,36.35004999,Friday,Ω« ∫Ò
zixghz,2023-07-07 21:05:36,127.42763348,36.32931348,Friday,Ω« ∫Ò
zixghz,2023-07-07 21:24:23,127.43284697,36.33190369,Friday,Ω« ∫Ò
zixghz,2023-07-07 21:41:30,127.39378334,36.32308474,Friday,Ω« ∫Ò
zixghz,2023-07-07 21:54:27,127.40999649,36.33708487,Friday,Ω« ∫Ò
zixghz,2023-07-07 22:54:43,127.35098456,36.30682512,Friday,Ω« ∫Ò
zixghz,2023-07-07 23:12:00,127.40122328,36.31845735,Friday,Ω« ∫Ò
zixghz,2023-07-07 23:21:36,127.42408275,36.32801566,Friday,Ω« ∫Ò
zixghz,2023-07-07 23:31:28,127.43414821,36.3501204,Friday,Ω« ∫Ò
zixghz,2023-07-07 23:47:46,127.37758903,36.34987274,Friday,Ω« ∫Ò
zixghz,2023-07-08 00:21:46,127.25723673,36.48755199,Saturday,Ω« ∫Ò
zixghz,2023-07-08 00:51:38,127.34141699,36.3599224,Saturday,Ω« ∫Ò
zixghz,2023-07-08 01:01:43,127.34813326,36.32573073,Saturday,Ω« ∫Ò
zixghz,2023-07-08 01:10:36,127.37394773,36.35207171,Saturday,Ω« ∫Ò
zixghz,2023-07-08 01:50:25,127.33995232,36.35667764,Saturday,Ω« ∫Ò
zixghz,2023-07-08 02:15:03,127.37799299,36.3505283,Saturday,Ω« ∫Ò
zixghz,2023-07-08 02:21:43,127.40179786,36.34729968,Saturday,Ω« ∫Ò
zixghz,2023-07-08 02:37:48,127.42677042,36.3271221,Saturday,Ω« ∫Ò
zixghz,2023-07-08 02:56:33,127.42504805,36.3265749,Saturday,Ω« ∫Ò
zixghz,2023-07-08 03:10:41,127.39099012,36.31573926,Saturday,Ω« ∫Ò
zixghz,2023-07-08 03:23:05,127.38871502,36.34180713,Saturday,Ω« ∫Ò
zixghz,2023-07-08 03:30:38,127.4024072,36.30990404,Saturday,Ω« ∫Ò
zixghz,2023-07-08 03:48:18,127.37710669,36.34910909,Saturday,Ω« ∫Ò
zixghz,2023-07-08 03:59:50,127.35015205,36.36245716,Saturday,Ω« ∫Ò
zixghz,2023-07-08 04:13:03,127.34685701,36.3573016,Saturday,Ω« ∫Ò
zixghz,2023-07-08 04:22:12,127.37789593,36.35037079,Saturday,Ω« ∫Ò
zixghz,2023-07-08 04:35:55,127.37753553,36.34978591,Saturday,Ω« ∫Ò
zixghz,2023-07-08 04:40:52,127.36951615,36.34498432,Saturday,Ω« ∫Ò
zixghz,2023-07-08 05:03:22,127.42484,36.32948408,Saturday,Ω« ∫Ò
zixghz,2023-07-09 00:00:13,127.43284969,36.33190369,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 00:16:16,127.39986073,36.30953438,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 00:42:23,127.34863245,36.30744466,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 00:56:02,127.35265854,36.30450422,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 01:00:41,127.34923314,36.30213912,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 01:24:46,127.38114557,36.32872833,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 01:34:48,127.37178438,36.32983374,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 01:54:43,127.34736941,36.3588043,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 02:10:23,127.35035618,36.35837087,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 02:26:31,127.3773243,36.35172301,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 03:08:29,127.41225765,36.35844346,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 03:26:20,127.37191765,36.33235859,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 03:43:32,127.44273272,36.35032542,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 03:59:02,127.39177964,36.34064481,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 04:13:33,127.37835407,36.35111429,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 04:23:35,127.34341285,36.35864788,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 04:38:41,127.39124554,36.33997083,Sunday,∆∞±∏∏ß
zixghz,2023-07-09 17:41:41,127.40083732,36.44807937,Sunday,ø¬»Â∏≤
zixghz,2023-07-09 18:11:28,127.41748476,36.37658957,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 18:33:15,127.43289505,36.33190369,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 18:53:13,127.40402048,36.32255598,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 19:05:01,127.38297849,36.35475456,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 19:32:17,127.40407466,36.32242184,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 19:51:33,127.43767914,36.35010108,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 20:07:14,127.38835238,36.33698288,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 20:15:42,127.37645338,36.35203682,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 20:48:16,127.34674529,36.35686765,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 20:59:10,127.33899402,36.34660404,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 21:11:43,127.35003232,36.32565297,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 21:21:15,127.37334908,36.35054873,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 21:30:27,127.34339178,36.35859512,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 21:58:58,127.38084,36.34768165,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 22:22:56,127.43283005,36.33190369,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 22:43:33,127.3962512,36.37512519,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 23:02:54,127.43286164,36.33190369,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 23:20:53,127.44549479,36.36362571,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-09 23:47:13,127.43287325,36.33190369,Sunday,∫∏≈Î ∫Ò
zixghz,2023-07-10 00:02:22,127.40465994,36.32283987,Monday,ø¬»Â∏≤
zixghz,2023-07-10 00:18:37,127.37750403,36.35414905,Monday,ø¬»Â∏≤
zixghz,2023-07-10 00:30:30,127.39299527,36.33852765,Monday,ø¬»Â∏≤
zixghz,2023-07-10 00:55:54,127.39780632,36.32466106,Monday,ø¬»Â∏≤
zixghz,2023-07-10 01:11:38,127.33747005,36.34585031,Monday,ø¬»Â∏≤
zixghz,2023-07-10 01:53:23,127.37754279,36.34979769,Monday,ø¬»Â∏≤
zixghz,2023-07-10 02:11:15,127.37767419,36.35001094,Monday,ø¬»Â∏≤
zixghz,2023-07-10 02:37:46,127.42677213,36.32711904,Monday,ø¬»Â∏≤
zixghz,2023-07-10 02:59:59,127.34195723,36.36135406,Monday,ø¬»Â∏≤
zixghz,2023-07-10 03:18:03,127.37761669,36.34991763,Monday,ø¬»Â∏≤
zixghz,2023-07-10 03:45:53,127.42680723,36.32901728,Monday,ø¬»Â∏≤
zixghz,2023-07-10 04:03:50,127.42686449,36.35121017,Monday,ø¬»Â∏≤
zixghz,2023-07-10 05:51:49,127.39329392,36.34326082,Monday,ø¬»Â∏≤
zixghz,2023-07-10 06:05:08,127.41232652,36.32479238,Monday,ø¬»Â∏≤
zixghz,2023-07-10 06:19:00,127.40078321,36.35148011,Monday,ø¬»Â∏≤
zixghz,2023-07-10 06:26:58,127.39045607,36.33912899,Monday,ø¬»Â∏≤
zixghz,2023-07-10 06:46:49,127.34340456,36.35572763,Monday,ø¬»Â∏≤
zixghz,2023-07-10 07:04:26,127.35013309,36.36056754,Monday,ø¬»Â∏≤
zixghz,2023-07-10 07:55:38,127.38055311,36.30365316,Monday,ø¬»Â∏≤
zixghz,2023-07-10 07:59:02,127.37020763,36.30813767,Monday,ø¬»Â∏≤
zixghz,2023-07-10 08:20:19,127.33815997,36.30319713,Monday,ø¬»Â∏≤
zixghz,2023-07-10 08:30:01,127.33482994,36.3019631,Monday,ø¬»Â∏≤
zixghz,2023-07-10 08:36:33,127.35178363,36.30719893,Monday,ø¬»Â∏≤
zixghz,2023-07-10 09:05:07,127.33025761,36.33834448,Monday,ø¬»Â∏≤
zixghz,2023-07-10 09:15:30,127.34695726,36.35774355,Monday,ø¬»Â∏≤
zixghz,2023-07-10 09:37:23,127.38001563,36.33506386,Monday,ø¬»Â∏≤
zixghz,2023-07-10 09:55:09,127.36393964,36.3538821,Monday,ø¬»Â∏≤
zixghz,2023-07-10 10:09:59,127.34450533,36.3549933,Monday,ø¬»Â∏≤
zixghz,2023-07-10 11:30:00,127.38171175,36.33714624,Monday,ø¬»Â∏≤
zixghz,2023-07-10 11:49:28,127.39166556,36.33238524,Monday,ø¬»Â∏≤
zixghz,2023-07-10 12:03:16,127.37448007,36.34711301,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 12:26:41,127.39121381,36.32157117,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 12:42:14,127.43778304,36.34936655,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 12:51:39,127.4428308,36.35017459,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 13:02:11,127.42779194,36.35344899,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 13:08:49,127.43061889,36.34635385,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 13:17:14,127.41300629,36.33433227,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 13:25:08,127.39832964,36.32618386,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 13:37:03,127.3949903,36.31497338,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 13:57:36,127.42081959,36.32982609,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 14:13:13,127.39842262,36.31558099,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 14:38:14,127.38173561,36.31725155,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 14:49:03,127.37036994,36.32531364,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 15:12:02,127.36185775,36.36500102,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 15:45:27,127.40533998,36.30741365,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 16:13:47,127.33472089,36.29253611,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 16:49:17,127.39227454,36.34277693,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 16:57:33,127.38252852,36.35357518,Monday,æ‡∞£¿« ±∏∏ß¿Ã ≥§ «œ¥√
zixghz,2023-07-10 18:02:49,127.40056863,36.34784165,Monday,ø¬»Â∏≤
zixghz,2023-07-10 19:39:49,127.43185401,36.43131268,Monday,ø¬»Â∏≤
zixghz,2023-07-10 19:51:45,127.42310149,36.43801249,Monday,ø¬»Â∏≤
zixghz,2023-07-10 19:57:10,127.41605282,36.44893064,Monday,ø¬»Â∏≤
zixghz,2023-07-10 20:09:06,127.40783419,36.43002037,Monday,ø¬»Â∏≤
zixghz,2023-07-10 20:36:12,127.42662524,36.32894978,Monday,ø¬»Â∏≤
zixghz,2023-07-10 20:59:56,127.43764421,36.35016927,Monday,ø¬»Â∏≤
zixghz,2023-07-10 21:13:49,127.46051217,36.32915144,Monday,ø¬»Â∏≤
zixghz,2023-07-10 21:37:29,127.41021674,36.32251519,Monday,ø¬»Â∏≤
zixghz,2023-07-10 22:14:35,127.38943329,36.35128226,Monday,ø¬»Â∏≤
zixghz,2023-07-10 22:38:43,127.42846092,36.36100096,Monday,ø¬»Â∏≤
zixghz,2023-07-10 22:59:51,127.3903882,36.34064741,Monday,ø¬»Â∏≤
zixghz,2023-07-10 23:22:46,127.37889004,36.35192599,Monday,ø¬»Â∏≤
zixghz,2023-07-10 23:51:03,127.33952155,36.35554868,Monday,ø¬»Â∏≤
zixghz,2023-07-11 00:32:27,127.37741444,36.36116584,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 00:49:10,127.38120093,36.35357516,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 01:10:21,127.33215053,36.29526709,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 01:28:10,127.33409298,36.35510438,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 01:48:52,127.45121965,36.34867453,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 01:50:56,127.44579119,36.34640205,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 02:01:43,127.41699641,36.33959048,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 02:08:34,127.39468965,36.32587517,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 03:02:26,127.37750462,36.34973196,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 03:13:57,127.3775907,36.34987545,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 03:28:42,127.38593785,36.33144072,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 03:44:58,127.38804263,36.34065804,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 03:58:18,127.34699425,36.3567237,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 04:03:09,127.33659069,36.35456867,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 04:10:07,127.37611969,36.35215458,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 06:16:05,127.38102265,36.33704055,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 06:39:28,127.38734656,36.30437629,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 07:02:11,127.38646602,36.33472231,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 07:24:45,127.35341945,36.30898264,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 08:03:18,127.3913383,36.42668405,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 08:16:16,127.39203794,36.42532639,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 08:32:26,127.36351176,36.45271763,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 08:49:12,127.38702077,36.43265795,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 09:01:16,127.38900473,36.43642864,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 09:16:42,127.41142449,36.41823559,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 09:42:02,127.40236505,36.37237327,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 10:03:19,127.38196476,36.35260332,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 10:24:24,127.41916082,36.32926418,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 10:40:43,127.44880233,36.33655301,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 10:58:13,127.39690481,36.32632566,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 11:50:47,127.38792128,36.32845015,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 11:59:52,127.39590297,36.33013113,Tuesday,∫∏≈Î ∫Ò
zixghz,2023-07-11 12:15:40,127.41261491,36.32096434,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 12:42:19,127.38769796,36.35215165,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 13:00:29,127.35788145,36.35921927,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 13:25:21,127.31412151,36.39285755,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 14:11:35,127.31220116,36.39154627,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 14:39:32,127.33220118,36.33228519,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 14:55:10,127.34058364,36.36078617,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 15:28:19,127.39226083,36.3265977,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 15:51:13,127.38748139,36.34902755,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 16:03:30,127.38672832,36.34773605,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 16:30:37,127.42911521,36.35159185,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 16:56:21,127.39102986,36.32340326,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 17:58:03,127.40091302,36.34986895,Tuesday,Ω« ∫Ò
zixghz,2023-07-11 18:07:31,127.38806204,36.34985797,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 18:43:04,127.33766814,36.34801439,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 18:54:30,127.34167016,36.35693291,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 19:09:43,127.37391454,36.35200547,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 19:26:39,127.43206372,36.33251234,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 19:37:06,127.40484853,36.32238063,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 19:51:05,127.37400255,36.35218111,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 20:18:22,127.42675834,36.32714372,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 20:29:34,127.44860266,36.35682357,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 20:58:06,127.43765773,36.35014287,Tuesday,ø¬»Â∏≤
zixghz,2023-07-11 21:18:01,127.38364688,36.33603946,Tuesday,ø¬»Â∏≤
